VideoID,Title,CategoryID,Description,Tags,CategoryCheck,TagsCheck,DescriptionCheck,Is_Music,Is_Music_Manual
KzWP7APhsO4,Ivan B - Edge Of The World (ft. Niykee Heaton) (Prod. Tido Vegas),24,"['subscribe', 'swagytracks', 'music', 'daily', '!', 'http://bit.ly/subscribeswagy', '.........', 'download', 'track', '•', 'http://eargasmic.me/1zibxv7', '•', 'ivan', 'b', '-', 'http://www.youtube.com/officialbreadnwater', 'https://www.facebook.com/fromivanb', 'https://soundcloud.com/fromivanb', 'https://twitter.com/fromivanb', '•', 'niykee', 'heaton', '-', 'https://www.facebook.com/niykeeheaton', 'https://twitter.com/niykeeheaton', 'https://www.youtube.com/user/niykeeheaton', '•', 'tido', 'vegas', '-', 'https://twitter.com/tidovegas', 'https://soundcloud.com/tidovegas', 'http://www.tidovegas.com/', 'original', 'sample:', 'niykee', 'heaton', '-', 'infinity', 'picture', 'credit', '•', 'https://www.flickr.com/photos/lanaisabella/8125013969/', 'owner', 'picture', 'want', 'removed,contact', 'delete', 'video', 'soon', 'possible,no', 'drama!', '.........', 'follow', 'swagytracks', 'facebook', '•', 'http://www.facebook.com/swagytracks', 'twitter', '•', 'https://twitter.com/swagytracks', 'soundcloud', '•', 'https://soundcloud.com/swagytracks', 'instagram', '•', 'http://instagram.com/swagytracks', 'tumblr', '•', 'http://swagytracks.tumblr.com', '.........', 'copyright', 'infringement', 'intended', 'song', 'picture.', 'issue', 'posting', 'song', 'picture', 'please', 'contact', 'one', 'social', 'networks', 'youtube', 'private', 'messaging', 'system.', 'received', 'message', 'determined', 'proper', 'owner', 'content', 'removed,', 'drama', 'all.', 'channel', 'strictly', 'promotion', 'towards', 'artists', 'music.', 'try', 'help', 'promote', 'music', 'social', 'networks.']", ,1,0,1,Maybe,Y
c4K0dGcCq1Y,Olivia Rodrigo - happier (Lyrics),22,"['subscribe', 'press', '(🔔)', 'join', 'notification', 'squad', 'stay', 'updated', 'new', 'uploads', 'listen', 'sour', 'now:', 'https://oliviarodrigo.lnk.to/sour', 'follow', 'olivia', 'rodrigo:', 'https://instagram.com/olivia.rodrigo', 'https://twitter.com/olivia_rodrigo', 'https://www.facebook.com/oliviarodrig...', 'follow', 'thenewvibe:', 'https://instagram.com/_thenewvibe_', 'business', 'inquiries:', 'cloudynetwork205@gmail.com', '📷', 'wallpaper:', 'https://unsplash.com', '©️if', 'producer', 'label', 'issue', 'song', 'picture,', 'please', 'get', 'contact', 'us', 'delete', 'immediately.', 'lyrics:', 'broke', 'month', 'ago', 'friends', 'mine', 'know', 'know', 'moved', 'found', 'someone', 'new', 'one', 'girl', 'brings', 'better', 'thought', 'heart', 'detached', 'sunlight', 'past', 'sweet', 'pretty', 'mean', 'forgot', 'me?', 'oh,', 'hope', 'happy', 'like', ""i'm"", 'selfish,', 'know', ""can't"", 'let', 'go', 'find', 'someone', 'great', 'find', 'one', 'better', 'hope', 'happy', 'happier', 'tell', 'beautiful', 'girl', 'ever', 'seen?', 'eternal', 'love', 'bullshit', 'know', 'never', 'mean', 'remember', 'believed', 'meant', 'said', 'first', ""i'm"", ""pickin'"", 'apart', 'like', ""cuttin'"", 'down,', 'make', 'miss', 'wretched', 'heart', 'beautiful', 'looks', 'kind', 'probably', 'gives', 'butterflies', 'hope', 'happy', 'like', ""i'm"", 'selfish,', 'know', ""can't"", 'let', 'go', 'find', 'someone', 'great', 'find', 'one', 'better', 'hope', 'happy', 'wish', 'best', 'really', 'say', 'love', 'her,', 'baby', 'like', 'love', 'think', 'fondly', ""hand's"", 'around', 'hope', 'happy', 'happier', 'hope', 'happy', 'like', ""i'm"", 'selfish,', 'know', ""can't"", 'let', 'go', 'find', 'someone', 'great', 'find', 'one', 'better', 'hope', 'happy', 'happier', 'tags', 'olivia', 'rodrigo,', 'happier,', 'olivia', 'rodrigo', 'happier,', 'happier', 'olivia', 'rodrigo,', 'happier', 'lyrics,', 'lyrics', 'happier,', 'olivia', 'rodrigo', 'happier', 'lyrics,', 'happier', 'olivia', 'rodrigo', 'lyrics,', 'olivia', 'rodrigo', 'lyrics', 'happier,', 'happier', 'lyrics', 'olivia', 'rodrigo,', 'lyrics', 'olivia', 'rodrigo', 'happier,', 'lyrics', 'happier', 'olivia', 'rodrigo']","['The New Vibe', 'Olivia Rodrigo', 'happier', 'Olivia Rodrigo happier', 'happier Olivia Rodrigo', 'happier Lyrics', 'Lyrics happier', 'Olivia Rodrigo happier Lyrics', 'happier Olivia Rodrigo Lyrics', 'Olivia Rodrigo Lyrics happier', 'happier Lyrics Olivia Rodrigo', 'Lyrics Olivia Rodrigo happier', 'Lyrics happier Olivia Rodrigo']",0,0,1,Maybe,Y
rBQ8rGxYXzk,Olivia Rodrigo - traitor (Lyrics),22,"['olivia', 'rodrigo', '-', 'traitor', '(lyrics)', 'olivia', 'rodrigo:', 'https://instagram.com/olivia.rodrigo', 'https://twitter.com/olivia_rodrigo', 'traitor', 'lyrics:', '[intro]', 'ooh-ooh-ooh', 'ah-ah-ah-ah-ah', '[verse', '1]', 'brown', 'guilty', 'eyes', 'little', 'white', 'lies,', 'yeah', 'played', 'dumb,', 'always', 'knew', 'talked', 'her,', 'maybe', 'even', 'worse', 'kept', 'quiet', 'could', 'keep', '[pre-chorus]', ""ain't"", 'funny', 'ran', 'second', 'called', 'quits?', ""ain't"", 'funny', 'said', 'friends?', 'sure', 'hell', 'look', 'like', '[chorus]', 'betrayed', 'know', 'never', 'feel', 'sorry', 'way', 'hurt,', 'yeah', 'talked', 'together', 'loved', 'worst,', 'matter', 'took', 'two', 'weeks', 'go', 'date', 'guess', 'cheat,', 'still', 'traitor', '[verse', '2]', 'bring', 'around', 'shut', 'show', 'like', 'new', 'trophy', 'know', 'true', ""there's"", 'damn', 'way', 'could', 'fall', 'love', 'somebody', 'quickly', '[pre-chorus]', ""ain't"", 'funny?', 'twisted', 'games', 'questions', 'used', 'avoid', ""ain't"", 'funny?', 'remember', 'brought', 'told', 'paranoid?', '[chorus]', 'betrayed', 'know', 'never', 'feel', 'sorry', 'way', 'hurt,', 'yeah', 'talked', 'together', 'loved', 'worst,', 'matter', 'took', 'two', 'weeks', 'go', 'date', 'guess', 'cheat,', 'still', 'traitor', '[bridge]', '(ah-ah-ah)', 'god,', 'wish', 'thought', 'went', 'fell', 'love', '(ah-ah-ah)', ""sleepin'"", 'bed', 'made', 'dare', 'forget', 'way', '[chorus]', 'betrayed', ""'cause"", 'know', 'never', 'feel', 'sorry', 'way', 'hurt,', 'yeah', 'talked', 'together', 'gave', 'word,', 'matter', 'took', 'two', 'weeks', 'go', 'date', 'guess', 'cheat,', 'still,', 'still', 'traitor', '(ah-ah-ah)', 'yeah,', 'still', 'traitor', '[outro]', 'ooh-ooh-ooh', 'god,', 'wish', 'thought', 'went', 'fell', 'love', 'olivia', 'rodrigo', '-', 'traitor', '(lyrics)']","['olivia rodrigo traitor', 'traitor olivia rodrigo', 'traitor olivia rodrigo lyrics']",0,0,1,Maybe,Y
pquX7Ya4-wE,Waiting On the World to Change,10,"['provided', 'youtube', 'aware/columbia', 'waiting', 'world', 'change', '·', 'john', 'mayer', 'continuum', '℗', '2006', 'aware', 'records', 'llc', 'released', 'on:', '2006-09-11', 'background', 'vocal,', 'drums,', 'percussion,', 'producer:', 'steve', 'jordan', 'keyboards:', 'ricky', 'peterson', 'background', 'vocal,', 'bass:', 'pino', 'palladino', 'horn:', 'roy', 'hargrove', 'background', 'vocal:', 'scotty', 'crowe', 'background', 'vocal:', 'kristen', 'moss', 'background', 'vocal:', 'lee', 'padgett', 'background', 'vocal:', 'sandy', 'vongdasy', 'background', 'vocal:', 'maggie', 'slavonic', 'background', 'vocal:', 'harley', 'pasternak', 'background', 'vocal:', 'ricky', 'cytonbaum', 'background', 'vocal:', 'jeannie', 'martinez', 'unknown:', 'chad', 'franscoviak', 'unknown:', 'dave', ""o'donnell"", 'mixing', 'engineer:', 'manny', 'marroquin', 'assistant', 'engineer:', 'jared', 'robbins', 'mastering', 'engineer:', 'greg', 'calbi', 'auto-generated', 'youtube.']","['John Mayer', '約翰梅爾', 'Continuum', 'Waiting On the World to Change']",1,0,1,Y,
_iGOWk-r614,Gravity,10,"['provided', 'youtube', 'aware/columbia', 'gravity', '·', 'john', 'mayer', 'continuum', '℗', '2006', 'aware', 'records', 'llc', 'released', 'on:', '2006-09-11', 'drums,', 'producer:', 'steve', 'jordan', 'keyboards,', 'organ:', 'larry', 'goldings', 'bass:', 'pino', 'palladino', 'unknown:', 'joe', 'ferla', 'unknown:', 'chad', 'franscoviak', 'mixing', 'engineer:', 'manny', 'marroquin', 'assistant', 'engineer:', 'jared', 'robbins', 'mastering', 'engineer:', 'greg', 'calbi', 'auto-generated', 'youtube.']","['John Mayer', '約翰梅爾', 'Continuum', 'Gravity']",1,0,1,Y,
K1C_a0bcWkI,"Zehnaseeb Lyric Video - Hasee Toh Phasee|Parineeti, Sidharth|Chinmayi S, Shekhar Ravjiani",10,"['here’s', 'presenting', 'romantic', 'song', '‘zehnaseeb’', 'lyrical', 'video', '‘hasee', 'toh', 'phasee’.', 'song', 'moment', 'realize', 'fortunate', 'someone', 'special', 'life.', 'hasee', 'toh', 'phasee', 'set', 'release', '7th', 'feb,', '2014.', 'starring', 'sidharth', 'malhotra', '&', 'parineeti', 'chopra.', 'song', 'name', '-', 'zehnaseeb', 'movie', '-', 'hasee', 'toh', 'phasee', 'singer', '-', 'chinmayi', 'sripaada', '&', 'shekhar', 'ravjiani', 'music', '-', 'vishal', '&', 'shekhar', 'lyrics', '-', 'amitabh', 'bhattacharya', 'director', '-', 'vinil', 'mathew', 'producer', '-', 'karan', 'johar', 'studio', '-', 'dharma', 'productions', '&', 'phantom', 'production', 'music', 'label', '-', 'sony', 'music', 'entertainment', 'india', 'pvt.', 'ltd.', 'subscribe:', 'vevo', '-', 'http://www.youtube.com/user/sonymusicindiavevo?sub_confirmation=1', 'like', 'us:', 'facebook:', 'https://www.facebook.com/sonymusicindia', 'follow', 'us:', 'twitter:', 'https://twitter.com/sonymusicindia', 'g+:', 'https://plus.google.com/+sonymusicindia']","['zehnaseeb lyric video', 'zehnaseeb', 'zehnazeeb', 'Hasee Toh Phasee', 'lyric video', 'official lyric video', 'Sidharth Malhotra', 'Parineeti Chopra', 'Chinmayi Sripaada; Shekhar Ravjiani', 'Shreya Ghoshal', 'Vishal Dadlani', 'Amitabh Bhattacharya', 'Vinil Mathew', 'Karan Johar', 'Hassi to Phassi', 'hasi to phasi', 'hassi', 'hasee', 'hasee toh phasee trailer', 'hasee toh phasee promo', 'hasee toh phasee songs', 'hasee toh phasee song video', 'hasee toh phasee 2013', 'hasi toh fasi', 'Drama']",1,0,1,Y,
BDILeBAdRrM,Slow Dancing in a Burning Room,10,"['provided', 'youtube', 'aware/columbia', 'slow', 'dancing', 'burning', 'room', '·', 'john', 'mayer', 'continuum', '℗', '2006', 'aware', 'records', 'llc', 'released', 'on:', '2006-09-11', 'drums,', 'percussion,', 'producer:', 'steve', 'jordan', 'bass:', 'pino', 'palladino', 'unknown:', 'chad', 'franscoviak', 'unknown:', 'joe', 'ferla', 'mixing', 'engineer:', 'manny', 'marroquin', 'assistant', 'engineer:', 'jared', 'robbins', 'mastering', 'engineer:', 'greg', 'calbi', 'auto-generated', 'youtube.']","['John Mayer', '約翰梅爾', 'Continuum', 'Slow Dancing in a Burning Room']",1,0,1,Y,
4IIjIMxpbBs,Kolkata Video Song | কলকাতা | Praktan | Anupam | Shreya I Prasenjit I Rituparna,10,"['watch', 'video', 'song', 'kolkata', 'movie', 'praktan.', 'praktan', 'means', 'former.', 'movie', 'praktan', 'banner', 'ardor', 'entertainments.', 'amara', 'muzik', 'official', 'music', 'label', 'movie', 'praktan.', 'singer:', 'anupam', 'roy', 'shreya', 'ghoshal', 'lyricist:', 'anupam', 'roy', 'music', 'director:', 'anupam', 'roy', 'listen', 'songs', 'praktan', 'also', 'gaana', ':', 'https://gaana.com/album/praktan', 'jiosaavn:', 'https://www.jiosaavn.com/album/praktan/dzssrombt1y_', 'wynk', 'music', ':', 'https://wynk.in/u/munmnz0wn', 'spotify', ':', 'https://open.spotify.com/album/7hh3qc2nztgrxw1bshd0yr?si=kl05kqnfqfcrhqraa2x6mw', 'amazon', 'music', ':', 'https://music.amazon.com/albums/b07wjv6sgb?tab=catalog', 'apple', 'music/itunes', ':', 'https://music.apple.com/in/album/praktan-original-motion-picture-soundtrack-ep/1476611169?ls', 'google', 'music', ':', 'https://youtu.be/qzuh-5st80a', 'hungama', ':', 'https://www.hungama.com/album/praktan-original-motion-picture-soundtrack/49501272/', 'resso', ':', 'https://m.resso.app/zspfgtdk/', 'youtube', 'music', ':', 'https://music.youtube.com/playlist?list=olak5uy_nognzs3khizixjrpjwznbmbyjl9j5wniy', 'set', 'song', 'caller', 'tune', 'airtel', 'users', 'set', 'callertune', 'wynk', 'app', 'jio', 'users', 'set', 'callertune', 'jiosaavn', 'dial', '537772965', 'vodafone', 'dial', '56789772965', 'idea', 'sms', 'bt', '772965', '56700', 'bsnl', 'subscribe', 'amara', 'muzik', 'bengali', 'http://bit.ly/1nxrejk', 'connect', 'us', 'on:', '♦', 'facebook:', 'http://bit.ly/2dzagha', '♦', 'twitter:', 'http://bit.ly/2cvpwb7', '♦', 'instagram:', 'http://bit.ly/2goesil', '©', 'amara', 'muzik', '2016', '*', 'anti-piracy', 'warning', '*', 'content', 'copyrighted', 'amara', 'muzik.', 'unauthorized', 'reproduction,', 'redistribution', 're-upload', 'strictly', 'prohibited', 'material.', 'legal', 'action', 'taken', 'violate', 'copyright', 'following', 'material', 'presented!', '#praktan', '#kolkata', '#amaramuzikbengali', '#tumijakbhalobasho', 'bangla', 'gaan', '|', 'bengali', 'songs', '|', 'bangla', 'video', '|', 'latest', 'bengali', 'full', 'movie', '|', 'kolkata', 'bangla', 'song', '|', 'bengali', 'movie', '|', 'bangla', 'cinema', '|', 'bangla', 'music', '|', 'bangla', 'movie', '|', 'new', 'bangla', 'song', '|', 'latest', 'songs', '|', 'latest', 'songs', 'bengali', '|', 'tollywood', 'movies', '|praktan', '|', 'anindyachattejee', '|', 'praktan']","['Amara Muzik', 'KOLKATA SONG', 'Praktan', 'Praktan Bengali movie song', 'Kolkata song', 'Kolkata song Praktan', 'Prosenjit Chatterjee and Rituparna Sengupta.', 'Praktan songs', 'Prakton music', 'Prakton songs', 'Prakton', 'Kolkata anthem Prakton', 'rituparna praktan movie', 'prosenjit kolkata song', 'bangla 2016 movie praktan', 'praktan video songs', 'Amara Muzik bengali', 'bengali song', 'superhit bangla songs 2019', 'kolkata', 'কলকাতা', 'kolkata video Song', 'kolkata song video', 'praktan song video']",1,0,1,Y,
n_u_yTZ22fg,Choot Vol. 1,10,"['provided', 'youtube', 'iip-dds', 'choot', 'vol.', '1', '·', 'honey', ',', 'badshah', 'choot', 'vol.', '1', '℗', 'mafia', 'mundeer', 'released', 'on:', '2021-03-13', 'music', 'publisher:', 'bcat', 'composer:', 'honey', 'lyricist:', 'honey,', 'badshah', 'auto-generated', 'youtube.']","['Honey', 'Badshah Choot Vol. 1']",1,0,1,Y,
nLnp0tpZ0ok,PUBLIC - Make You Mine (Put Your Hand in Mine) [Official Video],10,"[""'missing"", ""today'"", 'now!', 'https://ingroov.es/missing-you-today-m5mcq', 'new', 'music', 'public:', 'https://public.lnk.to/latestreleases', '""make', 'mine""', 'available', 'now:', 'https://islandrecs.lnk.to/makeyoumine', 'follow', 'public:', 'https://www.instagram.com/publictheband/', 'https://twitter.com/publictheband', 'https://www.facebook.com/publictheband/', 'http://vm.tiktok.com/5kcwgt/', 'website:', 'http://publictheband.com/', 'merch', 'store:', 'https://shop.publictheband.com/', 'directed', 'by:', 'brandon', 'chase', 'john', 'jigitz', 'produced', 'by:', 'brandon', 'chase', 'john', 'jigitz', 'production', 'company:', '°1824', 'lead', 'actor:', 'manny', 'spero', 'lead', 'actress:', 'ashley', 'puzemis', 'director', 'photography:', 'josh', 'charow', 'production', 'designer:', 'alana', 'rung', 'shelby', 'hull', 'edited', 'by:', 'brandon', 'chase,', 'john', 'jigitz,', 'justin', 'moon', 'assistant', 'director:', 'baptiste', 'leroux', '1st', 'ac:', 'jeremy', 'kemp', 'gaffer:', 'graham', 'byers', 'key', 'grip:', 'cade', 'laranang', 'grip:', 'nick', 'elwell', 'colorist:', 'giles', 'perkins', 'production', 'coordinator:', 'shelby', 'hull', 'special', 'thanks:', 'adi', 'azran', 'alana', 'rung', 'amelie', 'zilber', 'amy', 'bachmeyer', 'ashlyn', 'bradshaw', 'asia', 'howard', 'avani', 'gregs', 'cameron', 'buchanan', 'courtney', 'dowling', 'devin', 'hammond', 'dominique', 'taverna', 'dorothy', 'chan', 'ethan', 'soo', 'evan', 'thietje', 'flighthouse', 'frank', 'hill', 'jacqueline', 'cheng', 'jisu', 'kim', 'joey', 'pittari', 'josie', 'goson', 'kanou', 'awata', 'karen', 'puzemis', 'kevin', 'jonas', 'sr.', 'kirra', 'johnson', 'kirstyn', 'burns', 'lauren', 'bodin', 'lucas', 'martinez', 'mathew', 'venezuela', 'matt', 'corry', 'michelle', 'locke', 'nick', 'elwell', 'pavel', 'babuska', 'rebekah', 'espinosa', 'roger', 'hodges', 'rydel', 'lynch', 'sam', 'slattery', 'shannon', 'o’connor', 'shayna', 'simmer', 'shelby', 'hull', 'siriusxm', 'hits', '1', 'todd', 'goodwin', 'tony', 'corey', 'travis', 'bailey', '°1824', 'team', 'music', 'video', 'public', 'performing', 'make', 'mine.', '©', '2019', 'island', 'records,', 'division', 'umg', 'recordings,', 'inc.', 'http://vevo.ly/2mtmcp']","['PUBLIC', 'Make You Mine', 'Put your Hand in Mine', 'PUBLICTHEBAND', 'TikTok', 'Honey in The Summer', 'HITS', 'MakeYouMine', 'pretty face', '4her', 'matt alvarado', 'ben lapps', 'john vaughn']",1,0,1,Y,
zzwRbKI2pn4,YALGAAR - CARRYMINATI X Wily Frenzy,10,"['yalgaar', 'ho', 'apple', 'music', '►', 'https://music.apple.com/in/album/yalgaar/1517209410?i=1517209411', 'spotify', '►', 'https://open.spotify.com/track/0rgp4ka9wvndxqpiwokwnd', 'hungama', '►', 'http://www.hungama.com/song/yalgaar/54018800/', 'gaana', '►', 'https://gaana.com/album/yalgaar-hindi-1', 'jiosaavn►', 'https://www.jiosaavn.com/album/yalgaar/r4xciwl0rua_', 'song&', 'lyrics', '-', 'ajey', 'nagar', '(carryminati)', 'music', 'composed', '&', 'produced', '-', 'wily', 'frenzy', 'managed', '-', 'deepak', 'char', 'shot', '-', 'shlok', 'mishra', '&', 'lakshay', 'bhoria', 'engineered', 'noisy', 'gates', 'studio', 'carryislive', ':', 'https://www.youtube.com/channel/uc0iw...', 'instagram►', 'https://www.instagram.com/carryminati/', 'facebook', '►', 'https://www.facebook.com/carrydeol/', 'snapchat►', 'heyajey', 'twitter', '►', 'https://twitter.com/carryminati', 'business', 'related', 'queries:', 'workforcarry@gmail.com', 'carryminati', ':', 'youthoob', 'certified', 'member', 'disclaimer', ':', 'disclaimer:', 'please', 'go', 'way', 'hate', 'anyone', 'talk', 'videos,', 'channel', 'entertain', 'people', 'usually', 'focus', 'joking', 'people', 'individual', 'themselves,', 'please', 'go', 'spreading', 'hate', 'laughs', 'copyright', 'disclaimer', 'section', '107', 'copyright', 'act', '1976,', 'allowance', 'made', '""fair', 'use""', 'purposes', 'criticism,', 'comment,', 'news', 'reporting,', 'teaching,', 'scholarship,', 'research.', 'fair', 'use', 'use', 'permitted', 'copyright', 'statute', 'might', 'otherwise', 'infringing.', 'non-profit,', 'educational', 'personal', 'use', 'tips', 'balance', 'favor', 'fair', 'use.', 'ˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍˍ']","['CarryMinati', 'Carry', 'Indian', 'youtuber', '#CarryMinati', 'roast', 'yalgaar', 'carryminati new song', 'song yalgaar']",1,0,1,Y,
Z7EirzYiiIQ,John Mayer - Man On The Side (Acoustic),10,"['somewhat', 'rare', 'recording', 'recently', 'stumbled', 'upon.', 'loved', 'version', '""any', 'given', 'thursday,""', 'love', 'acoustic', 'version', 'jm', 'classic.']","['John', 'Mayer', 'Man', 'On', 'The', 'Side', 'Acoustic', 'Rare', 'Unreleased', 'B-Side', 'New']",1,0,1,Y,
Vh9Qy8qVLnA,Leon Bridges - Inside Friend (Official Video) ft. John Mayer,10,"['""inside', 'friend""', 'leon', 'bridges', 'featuring', 'john', 'mayer', 'listen', 'leon', 'bridges:', 'https://leonbridges.lnk.to/listenyd', 'listen', 'john', 'mayer:', 'https://john-mayer.lnk.to/listenyd', 'subscribe', 'official', 'leon', 'bridges', 'youtube', 'channel:', 'https://leonbridges.lnk.to/subscribeyd', 'watch', 'leon', 'bridges', 'videos:', 'https://leonbridges.lnk.to/listenyc/youtube', 'follow', 'leon', 'bridges:', 'facebook:', 'https://leonbridges.lnk.to/followfi', 'instagram:', 'https://leonbridges.lnk.to/followii', 'twitter:', 'https://leonbridges.lnk.to/followti', 'website:', 'https://leonbridges.lnk.to/followwi', 'spotify:', 'https://leonbridges.lnk.to/followsi', 'youtube:', 'https://leonbridges.lnk.to/subscribeyd', 'lyrics:', 'inside', 'friend', 'inside', 'friend', ""(darlin'"", 'you)', 'inside', 'friend', '(love', 'right', 'there)', 'inside', 'friend?', '(you', 'you)', '#leonbridges', '#insidefriend', '#johnmayer', '#officialvideo']","['Leon Bridges', 'John Mayer', 'Leon Bridges and John Mayer', 'Leon Bridges Inside Friend', 'John Mayer Inside Friend', 'leon bridges john mayer inside friend video', 'leon bridges inside friend ft. john mayer', 'leon bridges featuring john mayer', 'Soul Music', 'inside friend leon bridges', 'inside friend', 'inside friend john mayer', 'leon bridges john mayer', 'john mayer leon bridges', 'inside friend leon bridges john mayer', 'inside friends leon bridges', 'soul', 'r&b', 'Leon']",1,0,1,Y,
e-ORhEE9VVg,Taylor Swift - Blank Space,10,"['►exclusive', 'merch:', 'https://store.taylorswift.com', '►follow', 'taylor', 'swift', 'online', 'instagram:', 'http://www.instagram.com/taylorswift', 'facebook:', 'http://www.facebook.com/taylorswift', 'tumblr:', 'http://taylorswift.tumblr.com', 'twitter:', 'http://www.twitter.com/taylorswift13', 'website:', 'http://www.taylorswift.com', '►follow', 'taylor', 'nation', 'online', 'instagram:', 'http://www.instagram.com/taylornation', 'tumblr:', 'http://taylornation.tumblr.com', 'twitter:', 'http://www.twitter.com/taylornation13']","['Taylor Swift', 'Blank space', 'taylor swift blank space', '1989', '1989 album', 'pop. country']",1,0,1,Y,
CYCEXD4T594,Yellow,10,"['provided', 'youtube', 'parlophone', 'uk', 'yellow', '·', 'coldplay', 'parachutes', '℗', '2000', 'parlophone', 'records', 'ltd,', 'warner', 'music', 'group', 'company', 'guitarra:', 'chris', 'martin', 'unknown:', 'andrea', 'wright', 'unknown:', 'barny', 'unknown:', 'chris', 'allison', 'unknown:', 'chris', 'allison', 'producer:', 'chris', 'allison', 'guitar,', 'piano:', 'chris', 'martin', 'producer:', 'chris', 'martin', 'lead', 'vocals:', 'chris', 'martin', 'producer:', 'erik', 'lloyd', 'wolkoff', 'unknown:', 'george', 'marino', 'bass', 'guitar:', 'guy', 'berryman', 'producer:', 'guy', 'berryman', 'backing', 'vocals:', 'guy', 'berryman', 'unknown:', 'inger', 'kvalvik', 'unknown:', 'jon', 'coles', 'electric', 'guitar:', 'jonny', 'buckland', 'guitarra:', 'jonny', 'buckland', 'producer:', 'jonny', 'buckland', 'backing', 'vocals:', 'jonny', 'buckland', 'unknown:', 'ken', 'nelson', 'producer:', 'ken', 'nelson', 'producer:', 'mark', 'phythian', 'unknown:', 'michael', 'h.', 'brauer', 'unknown:', 'morton', 'lund', 'unknown:', 'nikki', 'rosetti', 'producer:', 'nikki', 'rosetti', 'unknown:', 'paul', 'read', 'drums,', 'percussion:', 'champion', 'producer:', 'champion', 'backing', 'vocals:', 'champion', 'unknown:', 'øystein', 'halvorsen', 'writer:', 'chris', 'martin', 'writer:', 'guy', 'berryman', 'writer:', 'jonny', 'buckland', 'writer:', 'champion', 'auto-generated', 'youtube.']","['Coldplay', 'Parachutes', 'Yellow']",1,0,1,Y,
9qnqYL0eNNI,good 4 u,10,"['provided', 'youtube', 'universal', 'music', 'group', 'good', '4', 'u', '·', 'olivia', 'rodrigo', 'sour', '℗', '2021', 'olivia', 'rodrigo,', 'exclusive', 'license', 'geffen', 'records', 'released', 'on:', '2021-05-21', 'producer,', 'studio', 'personnel,', 'recording', 'engineer,', 'associated', 'performer,', 'electric', 'guitar:', 'daniel', 'nigro', 'producer,', 'co-', 'producer,', 'associated', 'performer,', 'electric', 'guitar,', 'bass,', 'drum', 'programming,', 'background', 'vocalist:', 'alexander', '23', 'studio', 'personnel,', 'asst.', 'recording', 'engineer:', 'ryan', 'linvill', 'studio', 'personnel,', 'mixer:', 'mitch', 'mccarthy', 'studio', 'personnel,', 'mastering', 'engineer:', 'randy', 'merrill', 'associated', 'performer,', 'acoustic', 'guitar,', 'bass,', 'drum', 'programming,', 'background', 'vocalist,', 'synthesizer:', 'daniel', 'nigro', 'composer', 'lyricist:', 'olivia', 'rodrigo', 'composer', 'lyricist:', 'daniel', 'nigro', 'composer', 'lyricist:', 'josh', 'farro', 'composer', 'lyricist:', 'hayley', 'williams', 'auto-generated', 'youtube.']","['Olivia Rodrigo', 'オリビアロドリゴ', 'オリヴィア・ロドリゴ', 'SOUR', 'good 4 u', 'グッドフォーユー']",1,0,1,Y,
Bc9ijogGmtU,You're Gonna Live Forever in Me,10,"['provided', 'youtube', 'columbia', 'gonna', 'live', 'forever', '·', 'john', 'mayer', 'search', 'everything', '-', 'wave', 'one', '℗', '2017', 'columbia', 'records,', 'division', 'sony', 'music', 'entertainment', 'released', 'on:', '2017-01-20', 'strings,', 'misc.', 'prod.:', 'davide', 'rossi', 'producer,', 'recording', 'engineer:', 'chad', 'franscoviak', 'assistant', 'engineer:', 'chandler', 'harrod', 'assistant', 'engineer:', 'jeff', 'fitzpatrick', 'mixing', 'engineer:', 'manny', 'marroquin', 'mixing', 'engineer:', 'chris', 'galland', 'assistant', 'engineer:', 'jeff', 'jackson', 'assistant', 'engineer:', 'robin', 'florent', 'misc.', 'prod.:', 'martin', 'pradler', 'mastering', 'engineer:', 'greg', 'calbi', 'executive', 'producer:', 'steve', 'jordan', 'auto-generated', 'youtube.']","['John Mayer', '約翰梅爾', 'The Search for Everything - Wave One', ""You're Gonna Live Forever in Me""]",1,0,1,Y,
